set_num,name,year,theme_id,num_parts
991329-1,7-Stud Axles (Pack of 50),2007,525,50
991330-1,New Turntables (Pack of 2),2007,525,2
991331-1,Small Wide Tire & Hub (Pack of 8 each),2007,524,16
991332-1,Technic Triangle (Pack of 25),2007,525,25
991333-1,Cam Wheel (Pack of 25),2007,525,25
991335-1,Swivel Magnet Pack (Pack of 10 each),2007,524,20
991336-1,2-Stud Axles with Grooves (Pack of 100),2007,525,100
991337-1,Connector Peg with Axle (Pack of 100),2007,525,100
991369-1,Tracks and Sprockets Pack,2008,525,110
991402-1,Studless Technic Beams,2008,525,35
991403-1,Technic Angle Beams,2008,525,30
991404-1,Technic Beams with Snaps,2008,525,30
991405-1,Technic Crossblocks,2008,525,30
991426-1,Black Plates - Large Package,2009,525,165
991451-1,Tracks,2009,525,120
991452-1,Sprockets,2009,525,22
991464-1,LEGO Smart Kit,2009,507,20
991526-1,Homeschool Introduction to Simple and Motorized Mechanisms Pack,2009,529,1
Jan-16,Electrical Capacitor,1999,531,1
991751-1,MINDSTORMS Energy Parts Pack,2012,525,46
Jan-18,Gear Block Yellow,1999,525,1
Jan-19,X-Large Storage Bin - 3 Pack,1997,528,6
Jan-20,X-Large Storage Bin (Yellow),1990,528,2
Jan-21,Large Storage Bin,1995,528,2
Jan-27,Beams (red),1999,525,44
Jan-28,Beams (blue),1999,525,44
Jan-29,Plates Red,1998,524,72
Jan-30,Plates Blue,1998,524,72
Jan-31,Plates Yellow,1998,524,72
Jan-32,Plates Black,1998,524,72
Jan-33,Basic Bricks (red),1999,524,62
Jan-34,Basic Bricks (yellow),1999,524,62
Jan-35,Basic Bricks (black),1999,524,62
Jan-36,Weight Elements,1998,524,2
Jan-37,Small Chain Links,1998,525,108
Jan-38,Conveyor Belt Links,1999,525,36
Jan-39,Assorted Pulleys,1999,525,14
Jan-40,Rubber Bands and String,1999,524,36
994-1,LEGO fences with garden gates,1969,371,19
Jan-41,Cams & Linkages,1998,525,18
Jan-42,Connectors & Bushings,1998,525,160
Jan-43,Axles and Extenders,1998,525,54
Jan-45,Differentials,1998,525,14
Jan-47,Figures,1998,524,16
995-1,Lighting Bricks with Color Filters,1969,371,23
Jan-54,Special Elements for Mini Sets,2001,524,55
Jan-59,Special Elements for Intelligent House Building Set,2001,524,41
Jan-60,"Crane Hook, Cam, Propellor",1994,525,13
Jan-61,White Belts,1994,525,16
Jan-62,Flat Tiles,1994,524,12
Jan-63,Axle Extenders and Bushings,1995,525,88
Jan-64,Connector Pegs,1994,525,64
Jan-65,Gears 8- and 10-Tooth,1994,525,18
Jan-66,Large Gear Wheels,1994,525,16
Jan-67,Differential and Bevel Gears,1994,525,18
Jan-68,Pulley Wheels,1994,525,22
Jan-69,Tires and Spoked Hubs,1994,525,24
Jan-70,Axles - Short,1994,525,36
Jan-71,Axles - Long,1994,525,24
Jan-72,Plates (Red),1994,524,88
Jan-73,Plates (Blue),1994,524,88
Jan-74,Plates (Yellow),1994,524,88
Jan-75,Simple Machines,1987,529,122
Jan-76,Airport,1989,516,85
Jan-77,Home,1992,516,126
Jan-78,Home Environment,1991,516,77
Jan-79,People,1992,516,18
Jan-80,World People,1992,516,16
Jan-87,Basic Bucket,1991,516,65
Jan-99,Upgrade Kit for 9654,2008,516,7
Alpharetta-1,"LEGO Store Grand Opening Exclusive Set, North Point Mall, Alpharetta, GA",2012,408,15
AMFLAG-1,American Flag with Sticker For Stars,2002,206,63
ANNAPOLIS-1,"LEGO Store Grand Opening Exclusive Commemorative Set, Westfield Annapolis, Annapolis, MD",2009,408,45
AQUAMANDVD-1,DC Comics Super Heroes: Aquaman: Rage of Atlantis,2018,501,0
ARENDELLECASTLE-1,Arendelle Castle,2019,687,62
auditt-1,Audi TT Roadster (Legoland Deutschland),2002,425,57
Austin-1,"LEGO Store Grand Opening Exclusive Set, Barton Creek Square, Austin, TX",2010,408,82
B001-1,"1 x 4 x 5 Black Window Frames, Transparent Blue Panes",2001,254,20
B002-1,1 x 4 x 3 Train Window Clear,2000,254,25
B003-1,"Red Frame, Black Door, Green Pane",2003,254,10
B004-1,2 x 4 Ridge Roof Tile Low Sloped Black,2003,254,25
B005-1,2 x 4 Ridge Roof Tile Low Sloped Red,2003,254,25
b55dk-01,Lego Mursten - System i Leg Byggebog,1955,497,0
b56de-01,System im Spiel,1956,497,0
b63de-01,LEGO Hobby und Modellbau,1963,497,0
b66de-01,LEGO Motor Eisenbahn,1966,497,0
BACKPACK-1,Cars Backpack,2020,501,0
BACKPACK-10,City Foiled Again Backpack,2020,501,0
BACKPACK-11,Friends Backpack,2021,501,0
BACKPACK-12,Ninjago Spray Paint Backpack,2022,501,0
BACKPACK-13,Ninjago Kai Backpack,2019,501,0
BACKPACK-14,City Deconstruction Boom Heritage Classic Backpack,2020,501,0
BACKPACK-15,City Nights Heritage Classic Backpack,2020,501,0
BACKPACK-2,Minifigure Motion Backpack,2021,501,0
BACKPACK-3,Minifigure Emoji Backpack (Pink),2021,501,0
BACKPACK-4,2 x 2 Building Brick Backpack (Blue),2021,501,0
BACKPACK-5,Minifigure Emoji Backpack (Blue),2021,501,0
BACKPACK-6,2 x 2 Building Brick Backpack (Pink),2021,501,0
BACKPACK-7,LEGOLAND Purple Brick Maze Backpack,2021,501,0
BACKPACK-8,City Fire Trio Backpack,2021,501,0
BACKPACK-9,Minifigure Backpack,2021,501,0
BAG-1,Ninjago Lloyd Energy Explorer Premium Set,2020,501,0
BAG-2,Friends Confetti Easy Set,2020,501,0
BAG-3,Ninjago Kai Easy Set,2020,501,0
BAG-4,Ninjago Jay Explorer Premium Set,2020,501,0
BAG-5,City Police Easy Set,2020,501,0
BAG6-1,Gray Brick Separator with Black Frame Pieces,2006,254,56
BAGCHARM-1,The LEGO Movie 2: Batman Plush Clip,2020,501,0
BAGCHARM-2,The LEGO Movie 2: Angry Unikitty Plush Clip,2020,501,0
BAGCHARM-4,The LEGO Movie 2: Lucy Plush Clip,2020,501,0
BAGCHARM-5,The LEGO Movie 2: Rex Plush Clip,2020,501,0
BAM2018-3,Halloween Trio,2018,408,15
BAM2018-4,Christmas Trio,2018,408,15
BAM2020-1,Sweet & Sunny Build a Minifigure Collection,2020,425,15
BAM2020-2,Cool & Cute Minifigure Collection,2020,408,15
BAM2020-3,Halloween Minifigure Collection,2020,408,15
BAM2020-4,Christmas Trio - 2020,2020,408,15
BauMit-1,BAU MIT!,2009,301,1
Beachwood-1,"LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,408,15
BEIJINGSTANDEE-1,I 鉂わ笍 Beijing Standee,2019,408,29
BELLE-1,Belle's Castle,2016,579,72
BERLIN-1,"LEGO Store Grand Opening Exclusive Set, Berlin, Germany",2009,408,69
BERLIN-2,Big New Opening LEGO Store Berlin,2017,408,0
BIGBOX-1,The Ultimate Battle for Chima,2015,571,9987
bilmasks-1,Special Kanohi Masks (Legoland Billund),2001,324,2
BIONICLEDVD1-1,Bionicle: Mask of Light (DVD),2003,501,0
BIONICLEDVD2-1,Bionicle 2: Legends of Metru Nui (DVD),2004,501,0
BIONICLEDVD3-1,Bionicle 3: Web of Shadows (DVD),2005,501,0
Birmingham-1,"LEGO Store Grand Opening Exclusive Set, Riverchase Galleria, Birmingham, AL",2009,408,79
BLANKET-1,Frozen Hooded Blanket,2020,501,0
BLANKET-2,LEGOLAND Mermaid Tail Fleece Blanket,2020,501,0
BLANKET-3,LEGOLAND Shark Fleece Blanket,2020,501,0
BLUE-1,Blue,2018,602,47
BLUEGHOST-1,Blue Ghost,2021,230,43
BONSAI-1,55cm Bonsai Tree Model,2021,598,0
BOOKANDPENCIL-1,Book and Pencil,2020,301,19
BORDEAUX-1,Grand Opening of the LEGO Store in Bordeaux,2016,408,12
BOTTLE-1,Minifigure Head Drinking Bottle (Tongue),2018,501,0
BOTTLE-2,Minifigure Head Drinking Bottle (Criminal),2018,501,0
BOTTLE-3,Minifigure Head Drinking Bottle (Boy),2020,501,0
BOTTLE-4,Square Drinking Bottle (Pink),2015,501,0
BRAINTREE-1,"LEGO Store Grand Opening Exclusive Commemorative Set, South Shore Plaza, Braintree, MA",2008,408,58
Bricktober-1,Toys 'R' Us Bricktober Promotional Brick Set,2009,598,6
BUCKET-1,Iconic Skull Halloween Bucket,2010,501,0
BUCKET-2,Iconic Jack O Lantern Halloween Bucket,2010,501,0
BUCKET-3,Friends Cinch Bucket,2020,501,0
BUCKET-4,NINJAGO Cinch Bucket,2022,501,0
BULL-1,Bull,2019,408,64
BUNNY-1,Bunny,2019,229,32
C8500-1,Robotops (8500 + 8501 + 8502 + 8503),1999,20,96
C8504-1,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88
C8509-1,Swamp + Lava,2000,16,0
C8509-2,Dust + Lava + Swamp,2000,16,0
C8509-3,Swamp + Frost + Onyx + Dust,2000,16,0
C8509-4,Swamp + Frost + Onyx + Dust + Power,2000,16,0
C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power,2000,16,0
C8511-1,Frost + Dust,2000,16,0
C8511-2,Frost + Onyx + Power,2000,16,0
C8512-1,Onyx + Power,2000,16,0
C8521-1,Dynamo (8521 + 8522 + 8523),2000,20,142
CALENDAR-1,2023 Wall Calendar,2022,501,0
CALENDAR-2,2023 Daily Builds Calendar,2022,501,0
Calgary-1,"LEGO Store Grand Opening Exclusive Set, Chinook Centre, Calgary, AB, Canada",2010,408,130
CANDYBOX-1,Candy Box,2018,408,54
CAP-1,LEGOLAND Windsor Cap (All Colors),2020,501,0
CAP-2,LEGOLAND Windsor Pastel Ombre Glitter Cap,2020,501,0
CAPITOL-1,Capitol Building,2015,598,36
CAPTAINMARVEL-1,Mini Captain Marvel Ship,2019,696,46
CARDS-1,Friend's Pair Cards,2022,501,0
CARROT-1,Sven's Carrot,2019,687,9
casbon-1,Castle Bonus Pack,1998,186,0
CASTLEBYERS-1,Castle Byers,2019,680,50
CCegg-1,Chupa Chups Egg with Surprise Lego Set,2003,459,0
CELEB2015-1,Tatooine Mini-Build (Star Wars Celebration Version),2015,158,178
CELEB2015MF-1,Mini Millennium Falcon,2015,158,20
CELEB2015SD-1,Mini Star Destroyer,2015,158,19
CELEB2015TF-1,Mini TIE Fighter,2015,158,15
CELEB2015XW-1,Mini X-Wing,2015,158,27
CELEBV-1,Fan Celebration V - CubeDude - The Bounty Hunter Edition,2010,158,497
CELEBVI-1,Boba Fett's Mini Slave I,2012,158,81
CHANDLER-1,"LEGO Store Grand Opening Exclusive Set, Chandler Fashion Center, Chandler, AZ",2008,408,67
CHICK-1,Easter Chick,2019,410,18
CINCINNATI-1,Flying Pig,2009,408,93
CINDERELLASCASTLE-1,Cinderella鈥檚 Castle,2017,608,102
CLIKIT-1,Clikits Accessories,2004,500,63
CLOCK-1,Hidden Side Ghost Table Clock,2019,501,0
CLUBHOUSE-1,Clubhouse,2018,494,80
cnminifigs-1,Ninja Minifig Packs 3-Pack,2000,434,0
COINPURSE-1,Minifigure Color Me Crowd Coin Purse,2021,501,0
COINPURSE-2,Minifigure Emoji Coin Purse (Pink),2021,501,0
COKEJPIII-1,Japanese Coca-Cola Studios Polybag Collection,2001,273,0
cokesoccer-1,Japanese Coca-Cola Soccer collection sets 4443 thru 4472,2002,462,0
Columbus-1,"LEGO Store Grand Opening Exclusive Set, Easton Town Center, Columbus, OH",2009,408,72
COMCON001-1,Clone Wars Pack,2008,158,33
COMCON002-1,Indiana Jones Brickmaster Pack,2008,264,114
COMCON003-1,Batman and Joker Minifig Pack,2008,697,9
COMCON004-1,Collectible Display Set 1,2009,158,16
COMCON005-1,Collectible Display Set 2,2009,158,13
COMCON006-1,Collectible Display Set 4,2009,158,30
COMCON007-1,Collectible Display Set 5,2009,158,17
COMCON008-1,Collectible Display Set 3,2009,158,16
COMCON009-1,Collectible Display Set 6,2009,158,17
COMCON010-1,Mini Republic Dropship & AT-TE Brickmaster SDCC 09 Exclusive,2009,158,108
COMCON011-1,LEGO Star Wars Holo-Brick Archives,2009,158,3
COMCON013-1,Green Lantern (San Diego Comic-Con Version),2011,695,4
COMCON014-1,Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive,2011,697,6
COMCON015-1,Star Wars Advent Calendar 2011 (San Diego Comic-Con Exclusive),2011,158,0
COMCON016-1,Green Lantern (New York Comic-Con Version),2011,695,4
COMCON017-1,Super Heroes Unite - Superman - New York Comic-Con 2011 Exclusive,2011,701,5
COMCON018-1,Super Heroes Unite - Batman - New York Comic-Con 2011 Exclusive,2011,697,5
COMCON019-1,Darth Maul's Mini Sith Infiltrator,2012,158,84
COMCON020-1,Shazam,2012,695,6
COMCON021-1,Jean Grey in Phoenix Costume,2012,707,5
COMCON022-1,Bizarro #1,2012,701,6
COMCON023-1,Spider-Man in Black Venom Symbiote Costume,2012,706,4
COMCON024-1,Luke Skywalker's Mini Landspeeder,2012,158,110
COMCON025-1,Shadow Leonardo,2012,570,8
COMCON026-1,Kraang,2012,570,5
COMCON027-1,Spider-Woman,2013,696,4
COMCON028-1,Spider-Man,2013,706,3
COMCON029-1,Black Superman,2013,701,5
COMCON030-1,Green Arrow,2013,695,4
COMCON031-1,Azog,2013,562,6
COMCON032-1,JEK-14 Mini Stealth Starfighter,2013,158,127
COMCON033-1,Micro Scale Bag End,2013,562,130
COMCON034-1,Rocket Raccoon鈥檚 Warbird,2014,704,145
COMCON035-1,The Collector,2014,704,8
COMCON036-1,Batman of Zur-En-Arrh,2014,697,6
COMCON037-1,Batman Classic TV Series Batmobile,2014,697,152
COMCON038-1,Bard the Bowman,2014,562,5
COMCON039-1,The Ghost Starship,2014,158,132
COMCON040-1,Unikitty,2014,578,17
COMCON041-1,Antonios Pizza-Rama - New York Comic-Con 2012 Exclusive,2012,570,54
COMCON042-1,Tahu Mask - New York Comic-Con 2014 Exclusive,2014,324,1
COMCON043-1,Tahu Mask - New York Comic Con 2014 VIP Event Exclusive,2014,324,1
COMCON052-1,Batgirl,2016,617,5
COMCON053-1,Deadpool Duck,2017,696,3
COMCON054-1,Vixen,2017,695,4
Concord-1,"LEGO Store Grand Opening Exclusive Set, Concord Mills, Concord, NC",2009,408,70
COOLCAR-1,Cool Car,2019,408,50
CostaMesa-1,"LEGO Store Grand Opening Exclusive Set, South Coast Plaza, Costa Mesa, CA",2011,408,3
COWS1-1,Singapore: Food Cart,2017,619,114
COWS2-1,"Singapore: Kaya Toast, Eggs & Kopi Set",2017,619,92
COWS3-1,Singapore: Chope Seat,2017,619,93
COWS4-1,Singapore: Chilli Crab,2017,619,124
COWS5-1,Singapore: Nyonya Kueh,2017,619,126
COWS6-1,Singapore: Display Base,2017,619,257
COWT2-1,Chihkan Tower,2017,619,160
COWT4-1,Taichung Station,2017,619,159
CREATOR-1,Dummy Set for 4562-1 - Creator Box,2004,22,167
CROSSBODY-1,Vintage Crossbody Bag,2021,501,0
D100340-1,LogIT Sensor Adapter,2010,259,1
DACHSHUND-1,Dachshund,2018,598,104
Dallas-1,"LEGO Store Grand Opening Exclusive Set, NorthPark Center, Dallas, TX",2009,408,92
DC1-1,Commemorative Limited Edition Batman Announcement,2006,697,13
DCBHZ-1,Wonder Woman,2017,610,145
DCSHDVD2-1,DC Comics Super Heroes: Justice League: Attack of the Legion of Doom! (Blu-ray + Digital),2015,501,4
DELMONTE1-1,Del Monte Building Kit,1971,523,0
DesPeres-1,"LEGO Store Grand Opening Exclusive Set, West County Center, Des Peres, MO",2013,408,17
DOMINOS-1,Duplo Dominos,2022,501,0
DOTSBOOK-1,DOTS: Friends Code Together,2021,497,38
DOTS-MEGA-PACK-1,DOTS Collectible Tiles 41913-1 Mega Pack,2021,688,22
DOTS-MEGA-PACK-2,DOTS Collectible Tiles 41949-1 Bag Tag Mega Pack - Messaging,2022,688,16
DOTS-MEGA-PACK-3,DOTS Collectible Tiles 41957-1 Mega Pack,2022,688,16
DOTS-MEGA-PACK-4,DOTS Collectible Tiles 41947-1 Mega Pack,2022,688,16
DOTS-MEGA-PACK-5,DOTS Collectible Tiles 41947-1 / 41964-1 Mega Pack,2022,688,16
DOTS-SERIES-1,DOTS Collectible Tiles Series 1,2020,688,16
DOTS-SERIES-2,DOTS Collectible Tiles Series 2,2020,688,16
DOTS-SERIES-3,DOTS Collectible Tiles Series 3,2021,688,16
DOTS-SERIES-4,DOTS Collectible Tiles Series 4,2021,688,24
DOTS-SERIES-5,DOTS Collectible Tiles Series 5,2021,688,16
DOTS-SERIES-6,DOTS Collectible Tiles Series 6,2022,688,16
DOTS-SERIES-7,DOTS Collectible Tiles Series 7,2022,688,16
DSARMORCASEIJROTLA-1,"Armor Case Kit for Nintendo DS - Indiana Jones, Raiders of the Lost Ark",2009,501,22
DSARMORCASEIJTOD-1,"Armor Case Kit for Nintendo DS - Indiana Jones, Temple of Doom",2009,501,23
DSGAME-1,Batman the Videogame - DS,2008,501,0
DSGAME-2,Bionicle Heroes - DS,2006,501,0
DSIARMORCASEBLUE-1,Armor Case Kit for Nintendo DSi - Classic Blue,2011,501,22
DSIARMORCASEEOTB-1,Armor Case Kit for Nintendo DSi - Evolution of the Brick,2011,501,20
DSIARMORCASERED-1,Armor Case Kit for Nintendo DSi - Classic Red,2011,501,22
DUCK-1,Duck,2007,408,6
Duck75-1,75th Anniversary Duck on Wheels,2007,301,44
DUFFLEBAG-1,2 x 2 Building Brick Duffle Bag,2021,501,0
DUFFLEBAG-2,Minifigure Motion Duffle Bag,2021,501,0
DUMMY-258-2,Dummy Set for 258-2,1958,368,26
DUMMY-259-1,Dummy Set for 259-1,1958,368,12
DUPLOGAME-1,"Playground, Preschool Counting Game",2001,504,17
DUPLOVP-1,Value Pack,1984,504,0
DUTCHVANDER-1,"""Dutch"" Vander",2021,501,4
DVD-1,Shazam: Magic and Monsters (DVD),2020,501,0
DVD-10,Batman: Family Matters,2019,501,0
DVD-2,Ninjago: Rebooted: Battle for New Ninjago City (DVD),2015,501,0
DVD-3,Ninjago and Friends (DVD),2014,501,0
DVD-4,Jurassic World: Legend of Isla Nublar (DVD),2020,501,0
DVD-7,Ninjago: Sons of Garmadon: Season 8 (DVD),2019,501,0
DVD-8,Jurassic World: The Secret Exhibit (DVD),2018,501,0
DVD-9,Jurassic World: Double Trouble (DVD),2020,501,0
e1a1401-1,MUJI Basic Set,2011,301,64
e1a1402-1,MUJI Animal / Vehicle Set,2011,301,196
e1a1403-1,MUJI Moving Set,2011,301,109
e1a1404-1,MUJI Christmas Set,2011,301,120
EASTERCHICK-1,Easter Chick,2019,229,30
Edmonton-1,"LEGO Store Grand Opening Exclusive Set, Southgate Mall, Edmonton,  AB, Canada",2013,408,14
ELEPHANT-1,Elephant,2019,598,11
Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408,15
Elmhurst-1,"LEGO Store Grand Opening Exclusive Set, Queens Center Mall, Elmhurst, NY",2010,408,95
EMMETSCAR-1,Emmet's Car,2014,578,40
ESSEN-1,"LEGO Store Grand Opening Exclusive Set, Essen",2012,408,1
EV3MEG-1,EV3 MEG Mini,2013,262,31
F6316-1,Flags and Posts,2006,254,100
FACEMASK-1,LEGOLAND Face Cover (Blue),2021,501,0
FACEMASK-2,LEGOLAND Face Cover (LEGOLAND Skyline),2021,501,0
FACEMASK-3,LEGOLAND Face Cover (Stars),2021,501,0
FANDOME2020-1,Supergirl,2020,695,0
FANEXPO001-1,The Ghost Starship,2014,158,134
FANEXPO2015-1,Tatooine Mini-Build (FAN EXPO Version),2015,158,179
FBULLDOG-1,French Bulldog,2018,598,0
fdp01-1,LEGO Familiedage Puzzle Promo 2009,2009,301,7
FIESTA2020-1,LEGOLAND Discovery Center San Antonio Fiesta 2020 Medal,2020,501,0
FLLCCLASSGUIDE2022-1,SUPERPOWERED Class Pack Guide (FLL Challenge),2022,398,0
FLLCCLASSPACK2021-1,CARGO CONNECT Class Pack (FLL Challenge),2021,398,0
FLLCCLASSPACK2022-1,SUPERPOWERED Class Pack (FLL Challenge),2022,398,0
FLLCDISTANCEGUIDE-1,RePLAY Guide for Distance Education,2020,398,0
FLLCEVENTGUIDE2021-1,CARGO CONNECT Class Pack Event Guide (FLL Challenge),2021,398,0
FLLCGAMEGUIDE2020-1,RePLAY Robot Game Rulebook,2020,398,0
FLLCGAMEGUIDE2021-1,CARGO CONNECT Robot Game Rulebook,2021,398,0
FLLCIMPGUIDE2021-1,CARGO CONNECT Class Pack Implementation Guide (FLL Challenge),2021,398,0
FLLCNOTEBOOK2020-1,RePLAY Engineering Notebook,2020,398,0
FLLCNOTEBOOK2021-1,CARGO CONNECT Engineering Notebook (FLL Challenge),2021,398,0
FLLCNOTEBOOK2022-1,SUPERPOWERED Engineering Notebook (FLL Challenge),2022,398,0
FLLCTEAMGUIDE2020-1,RePLAY Team Meeting Guide,2020,398,0
FLLCTEAMGUIDE2021-1,CARGO CONNECT Team Meeting Guide (FLL Challenge),2021,398,0
FLLCTEAMGUIDE2022-1,SUPERPOWERED Team Meeting Guide (FLL Challenge),2022,398,0
FLLDCLASSGUIDE2022-1,SUPERPOWERED Class Pack Guide (FLL Discover),2022,398,0
FLLDCLASSPACK2021-1,CARGO CONNECT Class Pack (FLL Discover),2021,398,0
FLLDCLASSPACK2022-1,SUPERPOWERED Class Pack (FLL Discover),2022,398,0
FLLDDISTANCEGUIDE-1,PLAYMAKERS Teacher Guide for Distance Education (FLL Discover),2020,398,0
FLLDNOTEBOOK2018-1,Mission MOON Engineering Notebook (FLL Jr. Discovery Edition),2018,398,0
FLLDNOTEBOOK2019-1,BOOMTOWN BUILD Engineering Notebook (FLL Jr. Discovery Edition),2019,398,0
FLLDNOTEBOOK2020-1,PLAYMAKERS Engineering Notebook (FLL Discover),2020,398,0
FLLDNOTEBOOK2021-1,CARGO CONNECT Engineering Notebook (FLL Discover),2021,398,0
