ID	HR	lower	upper	pvalue	symbol	as_id	splice_type	exons	from_exon	to_exon	novel_splice
NDUFB2_ES_82026	0.741234061	0.550264139	0.998480356	0.048841909	NDUFB2	82026	ES	7	3	10	0
DGCR8_ES_61132	1.365987566	1.001450256	1.863219885	0.048940015	DGCR8	61132	ES	8	7	9	0
PML_ES_31664	0.743070912	0.552912156	0.998629482	0.048946475	PML	31664	ES	5	4	6.1	0
TRA2A_ES_78976	0.742170022	0.551561875	0.998648323	0.048965116	TRA2A	78976	ES	2:3.1:3.2	1	4	0
GDPD5_ES_17862	0.742824277	0.552490121	0.998729	0.049023804	GDPD5	17862	ES	9:10	8	13	0
DDX50_ES_11971	0.74329216	0.5531552	0.998785216	0.04906487	DDX50	11971	ES	2.1:2.2	1	3	0
SLC9A1_ES_1314	1.383326548	1.001224397	1.911252205	0.04913908	SLC9A1	1314	ES	2	1	3	0
DEAF1_ES_13723	1.345263903	1.000811131	1.808268226	0.049375279	DEAF1	13723	ES	11	10	12	0
YAF2_ES_21143	0.708183826	0.501983157	0.999085975	0.049394332	YAF2	21143	ES	5.2:7:8	2	9.1	0
SELENBP1_ES_7623	0.742884758	0.552285709	0.99926135	0.049431727	SELENBP1	7623	ES	4.1	3	5	0
CLEC7A_ES_20315	0.743394903	0.552995038	0.999350706	0.0494992	CLEC7A	20315	ES	8	6	9.1	0
BRCA1_ES_41192	1.482021853	1.000836643	2.194552715	0.049513941	BRCA1	41192	ES	14:15.2:16:17:18:19	13	20	0
EHBP1_ES_53718	1.347420784	1.00045943	1.814709036	0.049647603	EHBP1	53718	ES	18	17	19	0
TBC1D10C_ES_17189	0.721798497	0.521229153	0.999547066	0.04968204	TBC1D10C	17189	ES	7.2:8	7.1	9	0
MORF4L2_ES_89775	1.344171299	1.000181196	1.806469154	0.049859743	MORF4L2	89775	ES	5.3	3.2	6.2	1
CD79B_ES_43025	1.344428853	1.000144777	1.807227295	0.049887991	CD79B	43025	ES	3	2.2	4	0
NME6_ES_64588	1.346104073	1.000121687	1.811775706	0.049906242	NME6	64588	ES	5.2	4	6	0
CLN3_ME_35718	0.599835473	0.445379357	0.807856468	0.000766562	CLN3	35718	ME	16|17	15	18	0
CNOT10_ME_63822	0.631837209	0.465921218	0.856836399	0.003135767	CNOT10	63822	ME	19|20	18	21	0
COX16_ME_28177	1.58914233	1.155532239	2.18546334	0.004383185	COX16	28177	ME	2|3	1	4	0
ARL6IP5_ME_101550	1.52610711	1.13129653	2.058702425	0.005645962	ARL6IP5	101550	ME	2|3	1	4.1	0
CARS_ME_318068	1.493753572	1.109887571	2.010383568	0.008099077	CARS	318068	ME	2|3	1	4	0
PKM_ME_31510	0.672922599	0.499380633	0.906772899	0.009239803	PKM	31510	ME	12|13	11	14	0
DLGAP4_ME_59287	1.473952715	1.095341047	1.983433937	0.010432189	DLGAP4	59287	ME	11|12	10	13	0
RAB6A_ME_17707	1.451701367	1.078408371	1.954210404	0.013983222	RAB6A	17707	ME	5|6	4	7	0
MCFD2_ME_102349	0.686555524	0.498639737	0.945288657	0.0211782	MCFD2	102349	ME	4|5	3	6	0
DGKA_ME_22303	1.42309566	1.052521722	1.924142007	0.021872906	DGKA	22303	ME	8|9	7	10	0
ERMARD_ME_78484	1.414029785	1.050552169	1.903266008	0.02229701	ERMARD	78484	ME	17|18	16	19	0
SFTPA1_ME_12321	0.714657127	0.530767449	0.962257217	0.026866659	SFTPA1	12321	ME	2|3	1	4	0
RPE_ME_100824	0.714044783	0.529113957	0.963610854	0.027641016	RPE	100824	ME	8|9	7	10.1	0
ATE1_ME_91855	1.385758168	1.02981097	1.86473611	0.031247948	ATE1	91855	ME	8|9	7	10	0
FBLN5_ME_28892	0.723569093	0.537776728	0.973549439	0.032596836	FBLN5	28892	ME	6|7	5	8	0
SNRPD2_ME_116024	0.727202492	0.539499172	0.980211817	0.036512935	SNRPD2	116024	ME	3|4	1.3	5.1	0
PQLC1_ME_133237	0.723726728	0.534335487	0.980246287	0.036720827	PQLC1	133237	ME	3|4.1:4.2	2	5	0
ZNF410_ME_28326	0.729712035	0.542143523	0.982174703	0.037653192	ZNF410	28326	ME	14|15	13	16	0
CHEK2_ME_61534	1.370253675	1.017965635	1.844458271	0.037765074	CHEK2	61534	ME	6|7.1:7.2	5	9	0
CCT3_ME_99558	1.345903689	1.000532131	1.810493319	0.049590401	CCT3	99558	ME	2|3	1	4	0
C10orf32_RI_12982	0.533358592	0.395084223	0.720027202	4.04E-05	C10orf32	12982	RI	5.2	5.1	5.3	0
FAM83A_RI_85047	0.548000624	0.406410966	0.738918754	8.02E-05	FAM83A	85047	RI	5.2:5.3	5.1	5.4	0
EIF3C_RI_35830	1.830507776	1.349784548	2.482439677	0.000100381	EIF3C	35830	RI	2.2:2.3	2.1	2.4	0
RANGRF_RI_39164	0.569387722	0.420272837	0.771409307	0.000277823	RANGRF	39164	RI	3.2:3.3:3.4	3.1	3.5	0
RPS27A_RI_53606	1.705400396	1.263867662	2.301182787	0.000479754	RPS27A	53606	RI	2.2	2.1	2.3	0
NFE2L1_RI_42165	0.589691771	0.436842465	0.796022396	0.000560095	NFE2L1	42165	RI	3.2	3.1	3.3	0
ZNF576_RI_50215	0.594218509	0.440649717	0.80130685	0.000644881	ZNF576	50215	RI	1.4:1.5	1.3	1.6	0
UQCRQ_RI_73322	0.591357477	0.436544973	0.801071338	0.000693299	UQCRQ	73322	RI	1.2:1.3	1.1	1.4	0
ZNF131_RI_71939	0.596456455	0.442292717	0.804354876	0.000706784	ZNF131	71939	RI	4.2	4.1	4.3	0
SMUG1_RI_22127	0.594544222	0.43806205	0.806924116	0.000848195	SMUG1	22127	RI	4.2	4.1	4.3	0
GPS2_RI_38915	1.652227778	1.225926457	2.226770305	0.000974558	GPS2	38915	RI	1.2	1.1	1.3	0
LY6K_RI_85355	0.613599179	0.456852552	0.824125752	0.001173688	LY6K	85355	RI	2.2:2.3:2.4	2.1	2.5	0
C11orf57_RI_18727	0.610227349	0.451891306	0.824042004	0.001269795	C11orf57	18727	RI	1.2	1.1	1.3	0
MRFAP1_RI_68723	0.61186065	0.453407264	0.825689141	0.001315804	MRFAP1	68723	RI	1.2:1.3	1.1	1.4	0
SMIM22_RI_33851	0.617462187	0.456559908	0.835070153	0.001747441	SMIM22	33851	RI	5.3	5.2	5.4	0
POLM_RI_79445	1.609244628	1.194447054	2.16808963	0.001758335	POLM	79445	RI	9.6	9.5	9.7	0
MIB2_RI_191	0.620686947	0.459302329	0.838777122	0.001907269	MIB2	191	RI	12.2	12.1	12.3	0
COX4I1_RI_37907	0.62108683	0.459599113	0.839315914	0.001934343	COX4I1	37907	RI	5.2:5.3	5.1	5.4	0
PHF6_RI_90149	0.62346283	0.461999886	0.84135497	0.002004537	PHF6	90149	RI	10.2	10.1	10.3	0
NDRG2_RI_26502	0.632330699	0.470208103	0.850351386	0.002425475	NDRG2	26502	RI	4.4	4.3	4.5	0
STYX_RI_27552	1.584262175	1.172287153	2.141016927	0.002749361	STYX	27552	RI	1.2	1.1	1.3	0
PABPC1_RI_84717	0.631341573	0.466826387	0.853833872	0.002827714	PABPC1	84717	RI	1.2:1.3:1.4	1.1	1.5	0
ARL4C_RI_58078	1.576374597	1.168152141	2.127254476	0.002916755	ARL4C	58078	RI	1.2	1.1	1.3	0
ARSA_RI_62893	1.577717617	1.167631647	2.131830604	0.002986782	ARSA	62893	RI	1.4	1.3	1.5	0
XBP1_RI_61563	0.638066141	0.47300872	0.860720707	0.003260485	XBP1	61563	RI	5.2	5.1	5.3	0
WDR62_RI_49337	0.638546411	0.472669588	0.8626354	0.003469306	WDR62	49337	RI	25.6:25.7	25.5	25.8	0
HS3ST3B1_RI_39339	1.564179986	1.158418098	2.112069063	0.00350337	HS3ST3B1	39339	RI	2.2	2.1	2.3	0
BAZ2A_RI_22473	0.644154824	0.477170244	0.869575257	0.004068735	BAZ2A	22473	RI	4.2	4.1	4.3	0
HDDC3_RI_32522	0.646184048	0.479111108	0.871517727	0.004223701	HDDC3	32522	RI	3.2	3.1	3.3	0
CHD4_RI_19896	1.546470125	1.146596921	2.085798247	0.004288038	CHD4	19896	RI	26.2	26.1	26.3	0
CNN3_RI_3825	1.54868682	1.146313573	2.092299109	0.004378203	CNN3	3825	RI	1.2	1.1	1.3	0
NAP1L1_RI_23478	0.650547305	0.483988897	0.874424598	0.004382343	NAP1L1	23478	RI	7.3	7.2	7.4	0
MIEN1_RI_40690	0.650208803	0.481215117	0.878549889	0.005060623	MIEN1	40690	RI	3.2	3.1	3.3	0
EED_RI_18179	0.653446652	0.484629603	0.88106984	0.005265924	EED	18179	RI	12.2	12.1	12.3	0
C15orf48_RI_30426	0.654884374	0.486132098	0.882216059	0.005365167	C15orf48	30426	RI	1.2	1.1	1.3	0
TGOLN2_RI_54196	0.654379111	0.485338216	0.88229611	0.005414574	TGOLN2	54196	RI	2.4	2.3	2.5	0
CD59_RI_14912	0.64954108	0.479128153	0.880565277	0.005449388	CD59	14912	RI	5.2:5.3	5.1	5.4	0
TMEM205_RI_47657	0.657111019	0.487201099	0.886276513	0.005943779	TMEM205	47657	RI	2.4:2.5	2.3	2.6	0
RPS6KL1_RI_28453	0.617629865	0.437852252	0.87122231	0.006043677	RPS6KL1	28453	RI	12.4	12.3	12.5	0
EPHB2_RI_1025	0.646213426	0.472847196	0.883143213	0.006149278	EPHB2	1025	RI	17.4	17.3	17.5	0
WDR55_RI_73716	0.660279785	0.490559184	0.888719259	0.006177848	WDR55	73716	RI	5.2	5.1	5.3	0
ERLIN2_RI_83350	0.659345864	0.487751873	0.891307634	0.006766602	ERLIN2	83350	RI	7.2	7.1	7.3	0
WDR62_RI_49339	0.664750076	0.493970867	0.894572319	0.007031678	WDR62	49339	RI	25.6	25.5	25.7	0
SEMA4G_RI_12845	0.664183292	0.492969306	0.89486189	0.007138569	SEMA4G	12845	RI	15.2	15.1	15.3	0
TTI2_RI_83333	0.664203524	0.492888052	0.89506394	0.007180642	TTI2	83333	RI	1.2	1.1	1.3	0
METTL17_RI_26473	0.662666713	0.490338041	0.895560074	0.00741075	METTL17	26473	RI	10.2:10.3	10.1	10.4	0
APBB3_RI_73661	1.505751672	1.115443069	2.032634529	0.007503469	APBB3	73661	RI	6.7	6.6	6.8	0
CREBZF_RI_18139	1.501256526	1.114201514	2.022767989	0.007567026	CREBZF	18139	RI	2.4	2.3	2.5	0
VIM_RI_10929	0.664149319	0.491851539	0.896803777	0.0075678	VIM	10929	RI	7.4	7.3	7.5	0
TARDBP_RI_631	1.500023671	1.112373293	2.022766123	0.007858587	TARDBP	631	RI	7.2:7.3	7.1	7.4	0
LUC7L_RI_32841	0.667964357	0.495883762	0.899760017	0.007932502	LUC7L	32841	RI	10.3	10.2	10.4	0
GPS1_RI_44278	0.66700972	0.494431339	0.899825581	0.008026253	GPS1	44278	RI	1.2:1.3:1.4	1.1	1.5	0
HPS4_RI_61503	0.666840953	0.49389426	0.9003483	0.008162982	HPS4	61503	RI	10.2	10.1	10.3	0
NRP2_RI_57112	0.670407839	0.498302859	0.901954831	0.008249592	NRP2	57112	RI	1.2	1.1	1.3	0
CLEC10A_RI_38828	0.667432652	0.493848067	0.902031159	0.008516621	CLEC10A	38828	RI	7.2	7.1	7.3	0
TEX30_RI_26217	0.670623526	0.496871295	0.905135631	0.009017241	TEX30	26217	RI	3.3	3.2	3.4	0
POLR2G_RI_16421	0.670275162	0.49590246	0.905962016	0.009258265	POLR2G	16421	RI	2.2:2.3:2.4	2.1	2.5	0
DIABLO_RI_24937	0.6709768	0.495966656	0.907742205	0.009662245	DIABLO	24937	RI	2.2	2.1	2.3	0
NDRG2_RI_26503	0.674169402	0.499544619	0.909837411	0.009945256	NDRG2	26503	RI	4.3:4.4	4.2	4.5	0
HDDC3_RI_32523	0.674796452	0.499928141	0.910831406	0.010162282	HDDC3	32523	RI	3.2:3.3	3.1	3.4	0
ARSA_RI_62897	1.474515522	1.095163475	1.985270761	0.010497467	ARSA	62897	RI	1.3:1.4	1.2	1.5	0
BBS1_RI_17063	1.471748454	1.09351932	1.980800407	0.010777176	BBS1	17063	RI	1.2	1.1	1.3	0
AQP7_RI_86110	0.676679135	0.50101321	0.913937282	0.01087142	AQP7	86110	RI	8.2	8.1	8.3	0
RPS20_RI_83890	0.681327896	0.506968498	0.915653938	0.010951925	RPS20	83890	RI	1.3	1.2	1.4	0
ISCU_RI_24228	0.6763877	0.500380951	0.91430403	0.011003868	ISCU	24228	RI	5.2	5.1	5.3	0
MCM7_RI_80883	0.678102002	0.502136234	0.915732213	0.011268019	MCM7	80883	RI	5.2	5.1	5.3	0
YY1AP1_RI_8101	0.681373782	0.506309962	0.916968388	0.01133909	YY1AP1	8101	RI	13.2	13.1	13.3	0
MAPK11_RI_62815	0.678131865	0.501973892	0.916109053	0.011377259	MAPK11	62815	RI	7.4	7.3	7.5	0
GGT1_RI_61432	0.679600141	0.503674568	0.916973739	0.011502693	GGT1	61432	RI	17.3:17.4	17.2	17.5	0
CDCA3_RI_19987	1.465763138	1.089518508	1.971936743	0.011522544	CDCA3	19987	RI	1.2	1.1	1.3	0
SMIM22_RI_33852	0.678992762	0.502735084	0.917045948	0.011579863	SMIM22	33852	RI	5.2:5.3	5.1	5.4	0
RANGRF_RI_39168	0.674805345	0.49716083	0.915925445	0.011623811	RANGRF	39168	RI	3.2	3.1	3.3	0
METTL13_RI_8997	0.681685723	0.505513285	0.919254625	0.012009705	METTL13	8997	RI	1.2	1.1	1.3	0
AEBP2_RI_20669	0.684592483	0.509243833	0.920319184	0.012074135	AEBP2	20669	RI	10.2	10.1	10.3	0
GABARAPL1_RI_20413	0.682931163	0.506804932	0.920265262	0.012211151	GABARAPL1	20413	RI	2.3:2.4:2.5	2.2	2.6	0
MYL6B_RI_22371	0.683322986	0.506986804	0.920991039	0.012404846	MYL6B	22371	RI	7.2	7.1	7.3	0
DCTN3_RI_86182	0.683108477	0.506017596	0.922175821	0.012805404	DCTN3	86182	RI	3.6	3.5	3.7	0
TMSB4X_RI_88497	0.682306056	0.504726089	0.922364754	0.012941277	TMSB4X	88497	RI	1.3:1.4	1.2	1.5	0
SLC38A9_RI_72050	0.680411804	0.501802702	0.922594122	0.013191598	SLC38A9	72050	RI	16.2	16.1	16.3	0
FBXL8_RI_36932	0.688081465	0.511784508	0.925108312	0.013308524	FBXL8	36932	RI	2.6	2.5	2.7	0
HSBP1_RI_37796	0.686053971	0.508714591	0.925214373	0.013535118	HSBP1	37796	RI	1.2	1.1	1.3	0
ZNF280B_RI_61274	0.673715089	0.49229881	0.921984803	0.01360891	ZNF280B	61274	RI	4.2	4.1	4.3	0
C2orf49_RI_54816	1.452648312	1.079474949	1.954827316	0.013709602	C2orf49	54816	RI	3.2	3.1	3.3	0
SLC43A2_RI_38352	1.779393044	1.125097847	2.814190439	0.013742146	SLC43A2	38352	RI	4.2	4.1	4.3	0
C19orf54_RI_49973	0.692326239	0.515775178	0.929311146	0.014362849	C19orf54	49973	RI	8.2:8.3:8.4	8.1	8.5	0
YIPF3_RI_76287	0.68686198	0.508447195	0.927882746	0.014376364	YIPF3	76287	RI	4.2	4.1	4.3	0
CDCA4_RI_29594	0.666265038	0.481227079	0.922452454	0.014435717	CDCA4	29594	RI	2.2	2.1	2.3	0
RBMX_RI_90222	0.684941185	0.505752161	0.927617246	0.014464136	RBMX	90222	RI	8.2	8.1	8.3	0
SH3BGRL3_RI_1246	0.691284208	0.513582408	0.930471622	0.014879356	SH3BGRL3	1246	RI	2.2	2.1	2.3	0
LY9_RI_8506	0.645053774	0.453041894	0.918445682	0.015022094	LY9	8506	RI	10.3	10.2	10.4	0
FAM83A_RI_85046	0.638198096	0.44421908	0.916882745	0.015125442	FAM83A	85046	RI	5.3:5.4	5.2	5.5	0
SPA17_RI_19229	0.688484751	0.50933079	0.930655013	0.015211249	SPA17	19229	RI	1.2	1.1	1.3	0
ZNF593_RI_1230	0.691778124	0.513244728	0.932414784	0.015545272	ZNF593	1230	RI	2.2	2.1	2.3	0
HOPX_RI_69375	0.693530902	0.515518601	0.933012136	0.015601102	HOPX	69375	RI	4.2:4.3:4.4:4.5	4.1	4.6	0
NAP1L1_RI_23476	0.69367231	0.515327453	0.933738871	0.015861138	NAP1L1	23476	RI	13.2:13.3	13.1	13.4	0
ZDHHC12_RI_87779	1.462793133	1.072642777	1.994852148	0.016260641	ZDHHC12	87779	RI	5.2	5.1	5.3	0
CIRBP_RI_46426	0.692551618	0.513194136	0.934593187	0.016292498	CIRBP	46426	RI	9.4:9.5:9.6:9.7	9.3	9.8	0
PKN2_RI_3700	0.691837151	0.511992086	0.934855551	0.016460579	PKN2	3700	RI	12.2	12.1	12.3	0
LRTOMT_RI_17536	0.695088263	0.515769726	0.93675078	0.016887361	LRTOMT	17536	RI	6.2	6.1	6.3	0
GPS1_RI_44275	0.697147663	0.517416925	0.939309946	0.017713771	GPS1	44275	RI	1.2	1.1	1.3	0
PLEKHG4_RI_37003	0.695776824	0.515412013	0.939259032	0.017822945	PLEKHG4	37003	RI	1.6	1.5	1.7	0
TDRP_RI_82552	1.489094394	1.071071241	2.070265758	0.017867189	TDRP	82552	RI	4.2	4.1	4.3	0
SLC41A3_RI_66571	0.698494448	0.518838189	0.940359643	0.018014952	SLC41A3	66571	RI	14.2	14.1	14.3	0
DNASE1_RI_33608	0.697657908	0.517599723	0.940353203	0.018091612	DNASE1	33608	RI	9.2	9.1	9.3	0
NAP1L1_RI_23474	0.698112369	0.518105417	0.940659688	0.018174855	NAP1L1	23474	RI	14.2	14.1	14.3	0
CORO1B_RI_17218	0.698409432	0.518186713	0.941312702	0.018417412	CORO1B	17218	RI	5.4	5.3	5.5	0
NDUFA11_RI_46954	0.697152316	0.51639621	0.941179161	0.018480484	NDUFA11	46954	RI	4.2	4.1	4.3	0
ACP2_RI_15689	0.698102624	0.517609355	0.941534904	0.018538937	ACP2	15689	RI	5.2	5.1	5.3	0
NDUFA3_RI_51780	0.697564319	0.516151325	0.942738993	0.019094948	NDUFA3	51780	RI	4.2	4.1	4.3	0
DRG2_RI_39548	0.696459093	0.51437754	0.942994651	0.019306082	DRG2	39548	RI	6.3	6.2	6.4	0
AKAP8L_RI_48081	0.702449146	0.52207482	0.945141931	0.019669635	AKAP8L	48081	RI	4.2:4.3	4.1	4.4	0
LPCAT3_RI_20060	1.421766503	1.05713533	1.91216766	0.019941129	LPCAT3	20060	RI	10.2	10.1	10.3	0
ATP5E_RI_60013	0.698159676	0.515817368	0.944960295	0.01999021	ATP5E	60013	RI	2.2	2.1	2.3	0
AZGP1_RI_80866	0.699051026	0.517022259	0.945166921	0.019997447	AZGP1	80866	RI	3.2	3.1	3.3	0
MRPL55_RI_10087	0.700440546	0.518741706	0.945782752	0.020137667	MRPL55	10087	RI	2.3:2.4:2.5:2.6:2.7:2.8	2.2	2.9	0
ATP5D_RI_46401	1.421597007	1.056582016	1.912712899	0.020152575	ATP5D	46401	RI	4.2:4.3	4.1	4.4	0
COPS5_RI_84072	0.702538736	0.52090101	0.94751338	0.020711145	COPS5	84072	RI	2.2	2.1	2.3	0
VIM_RI_10930	0.702884696	0.521221698	0.947863256	0.020836464	VIM	10930	RI	7.2	7.1	7.3	0
GABARAP_RI_38864	0.703969289	0.522547788	0.948377874	0.020969031	GABARAP	38864	RI	1.4	1.3	1.5	0
CTNNB1_RI_64249	0.703797488	0.522248746	0.948457813	0.021021158	CTNNB1	64249	RI	18.2	18.1	18.3	0
CLEC7A_RI_20313	1.417294749	1.053871023	1.906043872	0.02105112	CLEC7A	20313	RI	9.2	9.1	9.3	0
PRDM15_RI_60682	1.419002262	1.053573513	1.911178855	0.021252116	PRDM15	60682	RI	33.2	33.1	33.3	0
ZSCAN21_RI_80873	0.706417523	0.525065185	0.950407171	0.021676532	ZSCAN21	80873	RI	5.2	5.1	5.3	0
HARS2_RI_73745	0.70187857	0.518767968	0.9496221	0.021727402	HARS2	73745	RI	6.2	6.1	6.3	0
PAPOLA_RI_29208	0.706093115	0.524389205	0.950758487	0.021870025	PAPOLA	29208	RI	9.2	9.1	9.3	0
UQCRB_RI_84610	0.704161077	0.521706606	0.950424657	0.021890466	UQCRB	84610	RI	6.2:6.3	6.1	6.4	0
ATPIF1_RI_1381	0.70155194	0.51811509	0.94993397	0.021899943	ATPIF1	1381	RI	2.2:2.3	2.1	2.4	0
POLR2G_RI_16419	0.683911641	0.49380554	0.947205114	0.022232349	POLR2G	16419	RI	2.3:2.4	2.2	2.5	0
MAT2B_RI_74453	0.704435371	0.521433263	0.95166386	0.022444257	MAT2B	74453	RI	6.2	6.1	6.3	0
PRRT3_RI_63297	0.708890686	0.527233026	0.953138327	0.022744373	PRRT3	63297	RI	4.2	4.1	4.3	0
IRAK1_RI_90549	1.41093079	1.048914775	1.897890793	0.022866696	IRAK1	90549	RI	1.2	1.1	1.3	0
SMIM7_RI_48188	0.707316733	0.524745496	0.953408775	0.023015842	SMIM7	48188	RI	7.2:7.3	7.1	7.4	0
GSTM4_RI_4052	0.704854001	0.521279022	0.953077223	0.023076165	GSTM4	4052	RI	5.2	5.1	5.3	0
METTL17_RI_26477	0.705559204	0.522056101	0.953563783	0.023246576	METTL17	26477	RI	8.2	8.1	8.3	0
CIRBP_RI_46433	1.4106083	1.047951197	1.898767596	0.023276859	CIRBP	46433	RI	9.2	9.1	9.3	0
CCDC107_RI_86267	1.408110049	1.047340517	1.893151155	0.023436603	CCDC107	86267	RI	3.2	3.1	3.3	0
MMP19_RI_22272	0.710419773	0.527975034	0.955909317	0.023962478	MMP19	22272	RI	6.5	6.4	6.6	0
ZNF563_RI_47795	0.710584178	0.528138942	0.956054998	0.024020385	ZNF563	47795	RI	4.2	4.1	4.3	0
TMEM136_RI_19160	0.708892207	0.525533436	0.956224906	0.02425293	TMEM136	19160	RI	3.2	3.1	3.3	0
IP6K2_RI_64745	0.70571056	0.520506521	0.956812979	0.02481849	IP6K2	64745	RI	11.6:11.7:11.8	11.5	11.9	0
POR_RI_80137	0.70842942	0.523907114	0.957941266	0.02515115	POR	80137	RI	16.3:16.4	16.2	16.5	0
EIF4G1_RI_67894	0.713261116	0.530494891	0.958994003	0.025274948	EIF4G1	67894	RI	2.3	2.2	2.4	0
GPR55_RI_57919	0.682962368	0.488744751	0.954358273	0.025508717	GPR55	57919	RI	3.2	3.1	3.3	0
TRIM41_RI_75050	0.712630706	0.528592457	0.960744929	0.026236458	TRIM41	75050	RI	6.4	6.3	6.5	0
STK32A_RI_73956	0.713083829	0.528478966	0.962173671	0.026951021	STK32A	73956	RI	15.2	15.1	15.3	0
FLAD1_RI_7874	0.713088011	0.528400123	0.962328525	0.02703281	FLAD1	7874	RI	1.2	1.1	1.3	0
C9orf89_RI_86903	0.7115739	0.525816098	0.962955331	0.02748774	C9orf89	86903	RI	3.2	3.1	3.3	0
LY6K_RI_85354	0.716653001	0.532664362	0.964193515	0.027747662	LY6K	85354	RI	2.2	2.1	2.3	0
NME1_RI_42501	0.715132952	0.530498712	0.96402711	0.027778877	NME1	42501	RI	6.3	6.2	6.4	0
SRSF11_RI_3381	1.396342548	1.036972538	1.880254724	0.02787028	SRSF11	3381	RI	6.2	6.1	6.3	0
C1orf50_RI_2117	0.716374215	0.53207426	0.964512013	0.027943648	C1orf50	2117	RI	1.2	1.1	1.3	0
MBD6_RI_22634	1.394768931	1.035621386	1.87846678	0.028496491	MBD6	22634	RI	13.4	13.3	13.5	0
PABPN1_RI_26731	0.714751352	0.529056926	0.965622923	0.02867901	PABPN1	26731	RI	5.2	5.1	5.3	0
SMC4_RI_67485	0.717770905	0.532880481	0.966811679	0.029105156	SMC4	67485	RI	1.2	1.1	1.3	0
ZNF720_RI_36286	0.719277612	0.534535698	0.967868535	0.02958539	ZNF720	36286	RI	5.2	5.1	5.3	0
PAPD4_RI_72638	0.718795918	0.533843227	0.967826406	0.029597911	PAPD4	72638	RI	1.2:1.3	1.1	1.4	0
DLEU2L_RI_3268	0.721078556	0.537061352	0.968146902	0.029607343	DLEU2L	3268	RI	1.2	1.1	1.3	0
EEF1B2_RI_57143	0.720067228	0.53558129	0.968101055	0.029657783	EEF1B2	57143	RI	1.2:1.3	1.1	1.4	0
EIF4A1_RI_38989	0.716760497	0.530873568	0.967736277	0.029699908	EIF4A1	38989	RI	9.4	9.3	9.5	0
CHTOP_RI_7750	0.717815952	0.531947367	0.96862918	0.030125977	CHTOP	7750	RI	4.3	4.2	4.4	0
EZH2_RI_82156	0.7153222	0.528400107	0.96836818	0.030161412	EZH2	82156	RI	14.2	14.1	14.3	0
SEPT4_RI_42697	0.718899378	0.533383544	0.968939369	0.030222857	42617	42697	RI	13.2	13.1	13.3	0
NSUN5_RI_79933	0.717913127	0.53188599	0.969003258	0.030331631	NSUN5	79933	RI	9.2:9.3	9.1	9.4	0
PSMG4_RI_75175	0.721837114	0.537047098	0.970210658	0.030741282	PSMG4	75175	RI	5.2	5.1	5.3	0
C22orf29_RI_61084	0.720751433	0.535389886	0.97028846	0.030865056	C22orf29	61084	RI	1.3	1.2	1.4	0
IQCE_RI_78626	0.722026724	0.537172166	0.970494421	0.030893063	IQCE	78626	RI	5.3	5.2	5.4	0
ZNF576_RI_50217	0.722647404	0.537650088	0.971299516	0.031320916	ZNF576	50217	RI	1.4	1.3	1.5	0
GMPPA_RI_57711	0.718651467	0.531565917	0.971582101	0.031765779	GMPPA	57711	RI	9.2:9.3	9.1	9.4	0
EXOSC9_RI_70501	0.720621464	0.534351981	0.971822532	0.031770665	EXOSC9	70501	RI	10.2	10.1	10.3	0
ABCC5_RI_67827	0.718381325	0.530857705	0.972147004	0.032114171	ABCC5	67827	RI	7.2:7.3	7.1	7.4	0
CCDC66_RI_65347	0.675248088	0.471460945	0.967121424	0.032164672	CCDC66	65347	RI	7.2	7.1	7.3	0
NXF1_RI_16435	0.722137977	0.535830765	0.973223809	0.03249765	NXF1	16435	RI	11.2	11.1	11.3	0
TP53I3_RI_52811	0.721853188	0.53542281	0.973197285	0.03250092	TP53I3	52811	RI	1.2	1.1	1.3	0
EZH2_RI_82155	0.719731892	0.532349838	0.973070639	0.032567225	EZH2	82155	RI	14.4	14.3	14.5	0
POLR2J2_RI_81127	0.724121464	0.538165939	0.974331254	0.033032385	POLR2J2	81127	RI	3.2	3.1	3.3	0
TRMT2A_RI_61135	1.380535702	1.025362417	1.858736767	0.033585605	TRMT2A	61135	RI	1.2	1.1	1.3	0
IL32_RI_33394	0.724982944	0.538699654	0.975683323	0.03380219	IL32	33394	RI	1.2:1.3	1.1	1.4	0
MAX_RI_27935	0.725294527	0.53909408	0.975807694	0.033858993	MAX	27935	RI	5.6:5.7	5.5	5.8	0
ICAM3_RI_47503	1.384510443	1.024662046	1.870733063	0.034123319	ICAM3	47503	RI	3.2	3.1	3.3	0
RNF181_RI_54293	0.72203551	0.5341715	0.975969849	0.034161571	RNF181	54293	RI	4.2	4.1	4.3	0
PIP4K2C_RI_22651	0.726417042	0.540126338	0.976959799	0.034503111	PIP4K2C	22651	RI	11.2	11.1	11.3	0
ICOSLG_RI_60811	0.722905559	0.534849138	0.977083837	0.034791925	ICOSLG	60811	RI	6.2	6.1	6.3	0
SUGP2_RI_48553	1.410681987	1.024536141	1.942365514	0.034987035	SUGP2	48553	RI	9.2	9.1	9.3	0
ARMC5_RI_36259	0.725755286	0.538709402	0.977745577	0.03503378	ARMC5	36259	RI	5.4	5.3	5.5	0
TRAM1_RI_84122	0.727409337	0.541028359	0.977997429	0.035094018	TRAM1	84122	RI	1.2	1.1	1.3	0
PLSCR1_RI_67159	0.724569553	0.536794214	0.978030359	0.035281349	PLSCR1	67159	RI	8.2	8.1	8.3	0
