Land.Use.and.Land.Cover.Change	Anthropogenic.biomes.of.the.world	Clinical.Antibiotic.Usage	Pesticides	Energy.Extraction.and.Production	Agricultural.Crops	Fungicides	Mining.and.sewage.treatment	Trends.in.Global.Freshwater.Availability	GDP	Veterinary.Antibiotics	PM2.5	Non-Conventional.Energy.Resources	LH.ARG
-6.88216887695519e-02	-1.16694963660382e-02	-8.90789763215181e-02	 2.17223976898342e-02	 2.37881039875784e-02	 7.40622049923798e-03	 5.50133487012344e-03	-9.01001944093988e-03	-4.51118083536352e-02	 3.12529904218328e-03	-1.03933160560921e-02	 5.05000430323408e-03	 2.78462772876725e-03	1.364917970e+05
-6.90485720764255e-02	-1.17532673200970e-02	-8.88670992209728e-02	 2.15228961271814e-02	 2.38316730363666e-02	 7.18002332906521e-03	 5.52620002855671e-03	-9.49476150797303e-03	-4.46491496745304e-02	 2.29882987671033e-03	-1.57717345050726e-02	 1.37471273308621e-02	 4.10574447292190e-03	3.614051200e+02
 1.61718719797672e-02	 8.44475237582655e-03	-3.72165198521000e-03	 1.23921730333910e-02	 7.98011433623322e-03	-1.18286378949640e-02	-1.86572050760427e-02	-1.27173808058474e-02	-1.41065498600402e-02	-6.62050039097619e-03	-2.37062580930237e-02	-1.25651338240731e-02	-2.68312028789993e-04	2.625121300e+05
 1.61389849332751e-02	 8.43260966114745e-03	-3.69094010890560e-03	 1.23632550082767e-02	 7.98642972960816e-03	-1.18614254850003e-02	-1.86536008372263e-02	-1.27876448332668e-02	-1.40394868499874e-02	-6.74029822997852e-03	-2.44858672234736e-02	-1.13044739134872e-02	-7.68143448698149e-05	2.427798430e+05
 1.48489401743648e-02	 1.29417016913637e-02	 1.85927569563363e-02	 7.67321608838257e-03	 1.07186593682507e-02	-1.50067932684637e-02	-1.87981134822133e-02	 1.63737947045951e-02	-7.88072341257427e-04	-8.56312662480549e-03	-3.39709161465825e-03	 1.23163257132303e-02	 1.41251654369575e-02	7.215851320e+04
 1.48733532944058e-02	 1.29507156218533e-02	 1.85699585355938e-02	 7.69468287527196e-03	 1.07139712471509e-02	-1.49824539781719e-02	-1.88007890254520e-02	 1.64259539684673e-02	-8.37855386236136e-04	-8.47419680786599e-03	-2.81836250040490e-03	 1.13804970204507e-02	 1.39830105023010e-02	8.680642910e+04
 1.49269615676640e-02	 1.29705091282957e-02	 1.85198959476506e-02	 7.74182135554850e-03	 1.07036766974759e-02	-1.49290078261567e-02	-1.88066641963769e-02	 1.65404894340657e-02	-9.47172961145070e-04	-8.27891763341859e-03	-1.54754302107374e-03	 9.32552984701616e-03	 1.36708553754978e-02	1.189714894e+05
 1.64765801422867e-02	 9.13093555530898e-03	-4.14023172386596e-03	 1.19379210380609e-02	 8.70301129025654e-03	-1.65489655690901e-02	-1.66815403060816e-02	-1.37716908294186e-02	-2.41147589629229e-02	 3.75648318731550e-03	-3.02474171822708e-02	-7.04264195537957e-05	-5.71151024192046e-03	5.444399200e+04
 1.63858404274165e-02	 9.09743219805254e-03	-4.05549359149329e-03	 1.18581323785921e-02	 8.72043629661196e-03	-1.66394308704327e-02	-1.66715957340568e-02	-1.39655585826451e-02	-2.39297232403628e-02	 3.42594509062861e-03	-3.23984619781094e-02	 3.40790116034911e-03	-5.18314278145488e-03	0.000000000e+00
 1.63858404274165e-02	 9.09743219805254e-03	-4.05549359149329e-03	 1.18581323785921e-02	 8.72043629661196e-03	-1.66394308704327e-02	-1.66715957340568e-02	-1.39655585826451e-02	-2.39297232403628e-02	 3.42594509062861e-03	-3.23984619781094e-02	 3.40790116034911e-03	-5.18314278145488e-03	0.000000000e+00
-3.91427479726413e-04	-6.25421120409627e-02	 4.99366155035850e-02	-1.50192163274741e-02	-3.45453111875160e-02	 7.08068581664197e-03	 1.40625155515543e-02	-1.96385827044868e-02	-8.15736588039872e-03	-2.83529044178951e-02	-1.44831251167191e-02	 7.40889234847498e-03	 4.19358385439494e-02	5.429442900e+00
-3.91431699662619e-04	-6.25421135990680e-02	 4.99366194444119e-02	-1.50192200381211e-02	-3.45453103771496e-02	 7.08068160946763e-03	 1.40625160140360e-02	-1.96385917204898e-02	-8.15735727513757e-03	-2.83529197898817e-02	-1.44832251530902e-02	 7.40905411138626e-03	 4.19358631161775e-02	2.897473600e+00
-1.76318480873951e-02	-1.25032383491237e-03	 2.98710254017983e-02	 7.50754080103001e-03	 1.40270680418266e-02	-1.59355508955177e-02	-9.38901041135675e-03	 4.74591126716808e-02	 4.32731270239396e-03	-3.69040763645657e-03	 2.47833913365208e-02	-1.00497736346315e-03	 1.25233206272103e-02	1.747386077e+05
-1.76434314171991e-02	-1.25460068807635e-03	 2.98818426027962e-02	 7.49735542235028e-03	 1.40292924216997e-02	-1.59470991952095e-02	-9.38774094233000e-03	 4.74343645872595e-02	 4.35093333866106e-03	-3.73260230052595e-03	 2.45088008627801e-02	-5.60953315317472e-04	 1.25907690929787e-02	1.677885890e+05
-1.78475953623249e-02	-1.32998308929085e-03	 3.00725030146407e-02	 7.31783130199412e-03	 1.40684986066261e-02	-1.61506457111482e-02	-9.36536570057306e-03	 4.69981630255946e-02	 4.76726287155780e-03	-4.47631151242419e-03	 1.96689598704532e-02	 7.26526789519535e-03	 1.37795934722386e-02	4.528985500e+04
-1.14153121173226e-02	-1.44736382964683e-02	-1.86661871608064e-02	 1.38786267915802e-02	 1.43293087518918e-02	-8.03040596661485e-03	 1.70916629887787e-02	 2.38618450941858e-03	-2.13070226508772e-02	-2.18588054620555e-03	-4.05846323578910e-04	-1.13055401361310e-02	 1.50693210373532e-02	1.682227857e+05
-3.23537792833218e-02	-1.96048993527869e-02	-3.66681851028552e-02	 6.53007281780506e-03	-3.43877176142759e-04	-1.88608290607425e-02	-1.12723746100285e-02	-3.62191316035104e-02	 3.62478366821250e-04	-1.18468254369579e-02	-2.64107424014647e-02	 7.81405682612110e-04	 1.88022665092462e-03	0.000000000e+00
-3.23537792833218e-02	-1.96048993527869e-02	-3.66681851028552e-02	 6.53007281780506e-03	-3.43877176142759e-04	-1.88608290607425e-02	-1.12723746100285e-02	-3.62191316035104e-02	 3.62478366821250e-04	-1.18468254369579e-02	-2.64107424014647e-02	 7.81405682612110e-04	 1.88022665092462e-03	0.000000000e+00
-1.71793270610386e-03	 7.42581446851585e-03	-2.34669374483147e-04	 1.18260131096003e-02	 1.15927701537376e-02	 5.31005600251888e-03	-1.94606765697855e-02	 2.25586525536244e-02	-4.76749825193838e-02	-2.93724481629986e-02	 4.79861586894696e-02	 1.87179985821859e-02	-1.56563419457252e-02	0.000000000e+00
-1.71793270610386e-03	 7.42581446851585e-03	-2.34669374483147e-04	 1.18260131096003e-02	 1.15927701537376e-02	 5.31005600251888e-03	-1.94606765697855e-02	 2.25586525536244e-02	-4.76749825193838e-02	-2.93724481629986e-02	 4.79861586894696e-02	 1.87179985821859e-02	-1.56563419457252e-02	0.000000000e+00
 3.57305694557260e-03	 9.37937930827516e-03	-5.17570960287302e-03	 1.64784519251091e-02	 1.05767263140712e-02	 1.05850447318111e-02	-2.00405398385756e-02	 3.38629891121265e-02	-5.84643275669941e-02	-1.00989288274229e-02	 1.73412558489783e-01	-1.84101629589841e-01	-4.64651974684190e-02	3.174603300e+06
-2.64634447212195e-02	-2.88360815178714e-02	 1.94154336250978e-02	-3.55516520720819e-03	 2.94856731177016e-03	-2.55292254438858e-03	-7.25720449232518e-03	 1.49463191538843e-02	 9.34702339265918e-03	 1.45848097716739e-02	-9.49866437357578e-03	-8.36463407414986e-03	-1.53495851692924e-02	0.000000000e+00
-2.64561718830041e-02	-2.88333962053008e-02	 1.94086418170311e-02	-3.54877010212585e-03	 2.94717068789597e-03	-2.54567170056887e-03	-7.25800155526021e-03	 1.49618577612781e-02	 9.33219267739665e-03	 1.46113025825083e-02	-9.32625694628210e-03	-8.64342394895669e-03	-1.53919341127923e-02	4.363716000e+03
-2.64634447212195e-02	-2.88360815178714e-02	 1.94154336250978e-02	-3.55516520720819e-03	 2.94856731177016e-03	-2.55292254438858e-03	-7.25720449232518e-03	 1.49463191538843e-02	 9.34702339265918e-03	 1.45848097716739e-02	-9.49866437357578e-03	-8.36463407414986e-03	-1.53495851692924e-02	0.000000000e+00
-1.81777395321713e-02	-1.70364480068443e-02	 1.96311466613342e-02	-6.69877147985982e-03	 4.48702039020915e-03	-9.43464927605852e-03	-7.88331103116270e-03	 2.90852188303979e-02	 7.44367108912663e-03	 1.17332029219614e-02	 6.80168251389269e-03	 4.91226872238102e-04	-1.06477981583827e-02	0.000000000e+00
-1.76096885170117e-02	-1.68267094582056e-02	 1.91006669018828e-02	-6.19927653352584e-03	 4.37793593294012e-03	-8.86831615127525e-03	-7.94556628777347e-03	 3.02988745508789e-02	 6.28530586623110e-03	 1.38024457186853e-02	 2.02677065330110e-02	-2.12838857743927e-02	-1.39554972482924e-02	3.408316300e+05
-1.81777395321713e-02	-1.70364480068443e-02	 1.96311466613342e-02	-6.69877147985982e-03	 4.48702039020915e-03	-9.43464927605852e-03	-7.88331103116270e-03	 2.90852188303979e-02	 7.44367108912663e-03	 1.17332029219614e-02	 6.80168251389269e-03	 4.91226872238102e-04	-1.06477981583827e-02	0.000000000e+00
-1.81777395321713e-02	-1.70364480068443e-02	 1.96311466613342e-02	-6.69877147985982e-03	 4.48702039020915e-03	-9.43464927605852e-03	-7.88331103116270e-03	 2.90852188303979e-02	 7.44367108912663e-03	 1.17332029219614e-02	 6.80168251389269e-03	 4.91226872238102e-04	-1.06477981583827e-02	0.000000000e+00
-1.65666292964924e-02	-4.79311877147529e-03	-1.78449626795200e-05	 3.34582160961061e-03	 1.37862140211331e-02	-6.50415353967269e-03	-7.98563714088731e-03	 1.76484710745021e-02	 6.00922823353760e-03	 1.62306145879984e-02	 1.33080592812646e-04	-1.00421729803778e-02	-1.46528439152770e-02	5.652324200e+04
 1.62907564391231e-02	 1.94192159989330e-02	 1.74825351913709e-02	 7.96046606610879e-03	 2.21958929051935e-02	-1.35938764474541e-02	 3.63155373983024e-03	-1.22892876047554e-02	 1.03150297350997e-02	-9.01553827472393e-03	-1.58226433642052e-02	-3.39636106305208e-03	 2.61524060481997e-02	0.000000000e+00
 1.62907564391231e-02	 1.94192159989330e-02	 1.74825351913709e-02	 7.96046606610879e-03	 2.21958929051935e-02	-1.35938764474541e-02	 3.63155373983024e-03	-1.22892876047554e-02	 1.03150297350997e-02	-9.01553827472393e-03	-1.58226433642052e-02	-3.39636106305208e-03	 2.61524060481997e-02	0.000000000e+00
-3.23537792833218e-02	-1.96048993527869e-02	-3.66681851028552e-02	 6.53007281780506e-03	-3.43877176142759e-04	-1.88608290607425e-02	-1.12723746100285e-02	-3.62191316035104e-02	 3.62478366821250e-04	-1.18468254369579e-02	-2.64107424014647e-02	 7.81405682612110e-04	 1.88022665092462e-03	0.000000000e+00
-3.23423575337005e-02	-1.96006821590410e-02	-3.66788514106865e-02	 6.54011611684313e-03	-3.46070527312377e-04	-1.88494418525854e-02	-1.12736263707588e-02	-3.61947287393383e-02	 3.39187223609044e-04	-1.18052193619768e-02	-2.61399822925379e-02	 3.43575491330336e-04	 1.81371904893240e-03	6.853070300e+03
-1.66013296519434e-02	-5.22140143199698e-03	-5.89050015423551e-03	 1.31827997904589e-03	 7.51034779252764e-03	-1.09083716474887e-02	 3.02822443326629e-04	 2.03087145321909e-02	 1.23427052593972e-02	-7.12243602145811e-03	 1.69189706059310e-02	 1.51323304822252e-02	 2.99760827796719e-03	7.292021644e+04
-1.67218628959481e-02	-5.26590530046231e-03	-5.77793905570891e-03	 1.21229346614674e-03	 7.53349413529307e-03	-1.10285403768734e-02	 3.16032221736290e-04	 2.00511921315781e-02	 1.25884957154157e-02	-7.56150318315033e-03	 1.40616505491863e-02	 1.97527341006027e-02	 3.69946020826649e-03	6.000534142e+02
-3.86350163954716e-02	-2.40148970795358e-02	-4.40248095536467e-02	 2.12041735445486e-02	 2.40637357851455e-02	 6.95642953016291e-04	 5.56637875363237e-02	 4.34319973484373e-02	-7.16928836867056e-02	 3.45353868109008e-02	 5.37994197913371e-02	-1.19251191643807e-02	 2.98609961782320e-02	2.793136290e+04
-2.45094988069663e-02	-1.02704232831614e-01	 5.77076044559497e-02	-1.71732218498555e-02	-4.80285809047749e-02	-5.87216567034964e-03	 2.56650684130783e-02	-4.17955323291000e-02	-8.06179370121987e-02	 3.43411566228201e-02	-1.88615481009713e-02	-2.67295385893592e-02	-1.13757074608874e-02	1.675367670e+05
-2.46324006238334e-02	-1.02749611236030e-01	 5.78223774684219e-02	-1.72812910809317e-02	-4.80049797182045e-02	-5.99469580959829e-03	 2.56785377740033e-02	-4.20581152470378e-02	-8.03673165807760e-02	 3.38934614467365e-02	-2.17750167398041e-02	-2.20183404129012e-02	-1.06600635892097e-02	9.379545600e+04
-1.04913163434613e-02	 3.34773452632635e-02	 2.35779632925517e-03	 1.61520369283731e-02	-8.88771005471523e-02	-1.93634211837214e-02	 2.13394519900629e-02	 6.49287806928220e-03	 6.38344659285843e-02	 8.88722003068398e-02	 1.04742403113741e-02	 5.48153081395843e-02	-1.10621225722198e-02	2.938670100e+04
-1.05402940317563e-02	 3.34592614838414e-02	 2.40353460207201e-03	 1.61089701841307e-02	-8.88676952219203e-02	-1.94122507545109e-02	 2.13448196744286e-02	 6.38823596850440e-03	 6.39343408505627e-02	 8.86937889916584e-02	 9.31319190307742e-03	 5.66927709929816e-02	-1.07769308364847e-02	0.000000000e+00
-1.05402940317563e-02	 3.34592614838414e-02	 2.40353460207201e-03	 1.61089701841307e-02	-8.88676952219203e-02	-1.94122507545109e-02	 2.13448196744286e-02	 6.38823596850440e-03	 6.39343408505627e-02	 8.86937889916584e-02	 9.31319190307742e-03	 5.66927709929816e-02	-1.07769308364847e-02	0.000000000e+00
-6.31509701919882e-03	 3.09976544472803e-02	 1.80616785829604e-02	 5.58871304286266e-03	 2.15263159858047e-02	-7.40307750862222e-03	-3.57928476145734e-02	-3.52662986603398e-03	-5.77487057852665e-03	 1.14030837431335e-02	 3.57437061614865e-03	-1.86596689095712e-02	 3.31841170466522e-03	3.164047730e+05
-6.64151307147111e-03	 3.08771335306215e-02	 1.83665052697710e-02	 5.30169098998158e-03	 2.15889985916900e-02	-7.72850641893031e-03	-3.57570742164916e-02	-4.22402622397514e-03	-5.10924549722856e-03	 1.02140460565981e-02	-4.16353721751563e-03	-6.14715486028179e-03	 5.21909676677993e-03	1.205545550e+05
-2.66448620943982e-02	-2.95271650483662e-02	 2.04536813916621e-02	-3.76968533569632e-03	 2.55854703752284e-03	-2.66461046520105e-03	-7.38545507124210e-03	 1.49288729999700e-02	 9.48891126929798e-03	 1.46530987891269e-02	-9.54967557508984e-03	-8.67077959897932e-03	-1.56248577278786e-02	6.402868700e+03
-2.64896660637634e-02	-2.94698628178426e-02	 2.03087501252760e-02	-3.63321936534435e-03	 2.52874430093703e-03	-2.50988377580558e-03	-7.40246369978830e-03	 1.52604533428429e-02	 9.17243672771428e-03	 1.52184322889377e-02	-5.87065129658729e-03	-1.46199126155509e-02	-1.65285472831980e-02	9.952076600e+04
-2.75827124524199e-03	 8.78900352498121e-04	 1.72038127055658e-02	-2.30354077984660e-03	 4.43053473244251e-03	-1.92570226757620e-02	-1.67099200033058e-02	 2.05342001734335e-02	 1.37942787154312e-02	 4.20521783039941e-03	 1.46360832398003e-02	-6.49362246998496e-04	 2.26439289513684e-03	1.534330600e+05
 1.15326230418282e-02	-3.14555853494077e-03	 1.99132319120393e-03	 3.40904063797191e-03	 7.09027573805472e-03	-3.15288091144277e-03	-3.09806192747421e-03	 1.59546836865110e-02	-5.22918595983531e-03	-1.44173531011373e-03	 7.81473632912372e-03	-1.10026106652858e-03	 5.29512192579139e-03	1.042004500e+05
 1.20408206107694e-02	-2.95791936576946e-03	 1.51673813294125e-03	 3.85590563891551e-03	 6.99268510884370e-03	-2.64622022508726e-03	-3.15375757666604e-03	 1.70404609674593e-02	-6.26549849957452e-03	 4.09478983638710e-04	 1.98618949243711e-02	-2.05810101808104e-02	 2.33594292351703e-03	4.091199047e+05
-4.13954032361995e-02	 1.98861260081195e-02	-1.14539131654780e-02	 1.55106167172974e-02	-8.68408609818355e-02	-1.15751594350283e-02	 3.03727083771725e-02	 2.37848306352203e-02	 5.12994182223159e-02	 1.48604119849170e-02	 4.05882189701803e-02	 2.17982900649876e-02	 1.21233855568200e-02	8.960243618e+04
-4.81495916855411e-02	-2.44802374469825e-02	-3.88056751367234e-02	 7.28680586145184e-03	 1.18871372729629e-02	-2.12869715512411e-02	 5.00026105874430e-03	-4.54016238228203e-02	 2.02660914642567e-02	-1.47345820493424e-02	-1.99219496049585e-02	-2.89768051583937e-02	 2.67055221402916e-03	1.310694330e+05
-4.82798160838078e-02	-2.45283195303885e-02	-3.86840638630461e-02	 7.17229778543804e-03	 1.19121446357331e-02	-2.14168021270613e-02	 5.01453293418280e-03	-4.56798516257549e-02	 2.05316440468576e-02	-1.52089512360525e-02	-2.30090048660819e-02	-2.39849103004981e-02	 3.42883467834242e-03	5.293456000e+04
-4.83091912395192e-02	-2.45391655677347e-02	-3.86566315988309e-02	 7.14646781342139e-03	 1.19177856307009e-02	-2.14460884469182e-02	 5.01775228914916e-03	-4.57426124074764e-02	 2.05915456364774e-02	-1.53159562897118e-02	-2.37053623090194e-02	-2.28588717800889e-02	 3.59988300537539e-03	3.530941378e+04
-3.27921896664077e-02	-1.40013727653696e-01	 8.01693159151224e-02	-2.25549800456040e-02	-9.01596398430718e-02	-1.25358236205713e-04	 2.01113238013636e-02	-1.00401390492115e-01	-3.98159814601400e-02	-3.49846486517218e-02	-1.40969540097585e-02	-1.91500439653127e-03	 4.87393419627350e-02	4.056894398e+04
-2.53214572926360e-03	-1.67448460728023e-02	 2.74100384571164e-02	 1.41140178110687e-03	 1.07550427899099e-02	-5.59169440226519e-03	 8.42258493835702e-03	-1.42975056620381e-02	 1.10470447138937e-02	-6.85372851207020e-03	-5.74051358865699e-03	-1.18017578497868e-02	 1.41877003825515e-02	0.000000000e+00
-5.48573947143485e-03	-3.60380510010180e-02	 1.51560401485487e-02	-5.17194088018875e-03	-8.67327321908837e-03	-9.71823092132003e-03	 9.94128570063005e-03	-4.26948853890310e-02	 1.39927396508146e-02	-1.01458688711629e-02	 3.85472374474895e-03	-9.51415688225023e-03	 1.43055497127271e-02	0.000000000e+00
 3.83322807910709e-02	-1.26999312931532e-02	-2.48000783100275e-02	-1.21093779612109e-02	 1.40598260372422e-03	 1.40736700180484e-02	 6.92341785681723e-04	-1.32848418702228e-03	 2.20899657379823e-03	-9.29000907392478e-04	 1.34110021136402e-02	-2.07978632672328e-02	-7.90257415693691e-03	4.199475000e+05
 3.19479792071316e-02	 2.92963244549270e-03	-1.30045849391624e-02	-1.99187094141400e-03	 5.34906287978973e-03	 2.03591166708674e-03	-8.10065491624886e-03	-4.52466444828637e-04	 1.20039510000428e-03	-8.36351385285570e-03	-6.91572274256850e-03	 9.49556579196150e-03	 6.82527739649303e-03	0.000000000e+00
 3.78243406225255e-02	-1.28874754237031e-02	-2.43257336275344e-02	-1.25560166265026e-02	 1.50352380360282e-03	 1.35672659536626e-02	 7.48009225210589e-04	-2.41371152535226e-03	 3.24478422464764e-03	-2.77927756719939e-03	 1.36994536456169e-03	-1.32698108824605e-03	-4.94489396908548e-03	1.151824860e+05
 6.49815645966314e-03	 2.57758305768165e-02	-1.26456000728488e-02	-1.89589745143318e-02	-3.93569043198884e-02	-1.23917829788051e-03	 1.80529026855983e-02	 3.57540514295176e-02	-1.75428179577188e-02	 4.29183968213405e-03	 1.44445518680935e-02	 3.07004863708652e-02	 9.01542144720329e-02	4.816044710e+04
 6.54121298886077e-03	 2.57917281171824e-02	-1.26858088157998e-02	-1.89211143254281e-02	-3.93651725880440e-02	-1.19625197951813e-03	 1.80481839275952e-02	 3.58460428203790e-02	-1.76306184980050e-02	 4.44868195600820e-03	 1.54652352941980e-02	 2.90499994455173e-02	 8.99035009997550e-02	7.399444200e+04
-4.49826135779514e-02	-6.11995659611371e-03	-6.02501645902648e-02	-1.93764154830247e-02	 1.44313863904549e-02	-3.53081554023841e-03	 4.59193712445822e-02	 6.89429328193329e-02	-8.44245507771425e-02	 2.53903878678011e-02	 5.67530671156584e-02	 2.35168217064292e-02	 1.19319326951464e-01	0.000000000e+00
-1.34546988540686e-02	-6.81119287451544e-02	 4.10968844367399e-02	-3.11541375849857e-03	-2.75648532776023e-02	 1.90967276149112e-04	-8.71416514884720e-03	-2.30667109390300e-02	-3.03796034919387e-02	-1.27266348078153e-02	-2.35670539551061e-02	-5.05749207784745e-02	-1.71474276652480e-02	6.528169823e+05
-1.37221468161372e-02	-6.82106771777840e-02	 4.13466432203661e-02	-3.35058437151653e-03	-2.75134944823332e-02	-7.56718742670708e-05	-8.68485432805073e-03	-2.36381204435166e-02	-2.98342256826808e-02	-1.37008690829769e-02	-2.99070843132378e-02	-4.03228318890315e-02	-1.55901073592826e-02	4.923477244e+05
-2.49027466535698e-02	-4.28406717119919e-02	 9.68451648164582e-03	 4.35215449113754e-04	-9.54310708611806e-03	-2.16915488862497e-03	-1.65954626993326e-02	-2.60228099762571e-02	-6.10571069195036e-03	 6.70175226521502e-03	-3.05362619040236e-02	-1.41302102096727e-02	-1.92018740208792e-02	4.771468299e+04
-5.95124315798935e-02	 3.30898153104556e-02	-4.57872005049965e-02	 3.52347580741739e-02	-4.52797970204363e-02	 2.05509089038208e-02	 2.45897685523425e-02	-1.96633458075169e-02	-2.51779210769042e-02	 5.26146660721607e-02	-4.80721755993752e-02	-1.87072813119024e-02	-1.97699130709338e-02	6.256152379e+04
-4.77513995480514e-03	 1.75235290423050e-02	 6.59052182348405e-03	 1.32940889660119e-02	 1.11047373024637e-02	-1.79221622607912e-02	-4.75034025517408e-02	-4.80987234268243e-02	-1.85799896499380e-02	-3.73773545028846e-02	-1.29155278342640e-03	 1.23164487368495e-03	-1.75514777484263e-02	2.303796904e+04
